impactMethodName;impactMethodId;categoryName;categoryId;indicatorName;indicatorId;indicatorUnitName;gC
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;photochemical oxidation w/o LT;0b40a9d8-8c20-44fd-af74-9ff90110d11b;MIR w/o LT;abab68ed-809a-4d49-8da7-9ff90110d11c;kg formed ozone;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 0.00E+0, W-Europe 1995: 0.00E+0, World 1995: 0.00E+0, World 1990: 0.00E+0 [kg formed ozone / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;climate change w/o LT;23c29dbb-8e43-4dd9-b911-9ff90110d4f1;GWP 20a w/o LT;c89d2e4c-079f-426a-b134-9ff90110d4f1;kg CO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 3.12E+11, W-Europe 1995: 6.18E+12, World 1995: 5.90E+13, World 1990: 6.21E+13 [kg CO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;eutrophication potential w/o LT;5e26e474-075b-441a-9751-9ff90110d502;average European w/o LT;f44f359e-2c76-4cd2-b6b5-9ff90110d502;kg NOx-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.35E+9, W-Europe 1995: 3.22E+10, World 1995: 3.90E+11, World 1990: 3.56E+11 [kg NOx eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;photochemical oxidation w/o LT;67780631-566e-4c67-97cf-9ff90110d23c;EBIR w/o LT;a561fcd1-d913-4921-800d-9ff90110d23c;kg formed ozone;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 0.00E+0, W-Europe 1995: 0.00E+0, World 1995: 0.00E+0, World 1990: 0.00E+0 [kg formed ozone / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;photochemical oxidation w/o LT;4f48e5f5-b9a1-46fb-b3b4-9ff90110d3ff;MOIR w/o LT;fa281506-8be5-4309-8222-9ff90110d3ff;kg formed ozone;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 0.00E+0, W-Europe 1995: 0.00E+0, World 1995: 0.00E+0, World 1990: 0.00E+0 [kg formed ozone / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine sediment ecotoxicity w/o LT;28fa91b2-7411-4458-8e70-9ff90110d3cd;MSETP 500a w/o LT;4f9e198a-6cc3-40c5-b21e-9ff90110d3cd;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.01E+10, W-Europe 1995: 2.38E+12, World 1995: 1.00E+13, World 1990: 1.57E+13 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;climate change w/o LT;79cd65ba-55f1-4022-a95a-9ff90110d22d;lower limit of net GWP w/o LT;2fc5fae4-cfeb-4db4-8b48-9ff90110d22d;kg CO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.51E+11, W-Europe 1995: 4.49E+12, World 1995: 4.04E+13, World 1990: 4.02E+13 [kg CO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;photochemical oxidation w/o LT;3c4062a2-3261-4e10-a1c6-9ff90110d0c9;low NOx POCP w/o LT;3fb84eb3-c9c5-4b88-868a-9ff90110d0c9;kg ethylene-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.57E+8, W-Europe 1995: 6.31E+9, World 1995: 8.69E+10, World 1990: 9.19E+10 [kg ethylene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;human toxicity w/o LT;fa09be72-ac62-4af6-b6a2-9ff90110d362;HTP infinite w/o LT;34bee1d1-7e4b-4872-b1cf-9ff90110d362;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.88E+11, W-Europe 1995: 7.57E+12, World 1995: 5.71E+13, World 1990: 6.00E+13 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;freshwater aquatic ecotoxicity w/o LT;5314af41-b0af-4711-95a9-9ff90110d2b8;FAETP 100a w/o LT;7cace037-423a-4409-96c2-9ff90110d2b8;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.44E+9, W-Europe 1995: 4.72E+11, World 1995: 1.81E+12, World 1990: 1.81E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;human toxicity w/o LT;49bf16b4-a561-4c0c-a951-9ff90110d442;HTP 100a w/o LT;a0525fcd-ff09-45b2-859c-9ff90110d442;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.87E+11, W-Europe 1995: 7.49E+12, World 1995: 5.67E+13, World 1990: 5.94E+13 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;climate change w/o LT;e0006e5e-cdcd-4488-871a-9ff90110d109;upper limit of net GWP w/o LT;7d43697b-9ae5-4a8d-b248-9ff90110d10a;kg CO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.56E+11, W-Europe 1995: 4.93E+12, World 1995: 4.41E+13, World 1990: 4.61E+13 [kg CO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;resources w/o LT;7ef5bfac-d7d5-4c7f-8413-9ff90110d4de;depletion of abiotic resources w/o LT;bb98f88e-d60c-4855-b074-9ff90110d4de;kg antimony-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.71E+9, W-Europe 1995: 1.48E+10, World 1995: 1.57E+11, World 1990: 1.58E+11 [kg antimony eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine aquatic ecotoxicity w/o LT;34cd7525-7ae1-4952-8903-9ff90110d565;MAETP 500a w/o LT;b402d6c8-1e8b-43bc-b3d3-9ff90110d565;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.01E+10, W-Europe 1995: 2.33E+12, World 1995: 9.83E+12, World 1990: 1.55E+13 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;ionising radiation w/o LT;78038c81-44d0-49bf-bb2a-9ff90110d165;ionising radiation w/o LT;43d1d2a3-9c34-47dd-9468-9ff90110d165;DALYs;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.43E+2, W-Europe 1995: 4.86E+4, World 1995: 1.34E+5, World 1990: 1.12E+5 [DALYs (E,H) / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;freshwater sediment ecotoxicity w/o LT;30e4031f-7c75-46b3-b8d6-9ff90110d1ad;FSETP 100a w/o LT;94bf4a48-ad50-4cfd-ad71-9ff90110d1ae;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 7.45E+9, W-Europe 1995: 4.38E+11, World 1995: 1.89E+12, World 1990: 1.89E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;acidification potential w/o LT;0653fdb9-a82c-4df4-800d-9ff90110d4fe;generic w/o LT;5227de27-e749-45ea-b48c-9ff90110d4fe;kg SO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 7.93E+8, W-Europe 1995: 2.94E+10, World 1995: 3.35E+11, World 1990: 3.29E+11 [kg SO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine aquatic ecotoxicity w/o LT;8dce5367-127b-4860-bbaf-9ff90110d533;MAETP 100a w/o LT;699f1bd4-e32d-4fb7-af32-9ff90110d533;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.16E+10, W-Europe 1995: 4.64E+11, World 1995: 1.90E+12, World 1990: 2.94E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine aquatic ecotoxicity w/o LT;43f16076-5fcb-4089-8667-9ff90110d019;MAETP infinite w/o LT;baef5a52-ef51-45ff-aebc-9ff90110d019;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 3.18E+12, W-Europe 1995: 1.14E+14, World 1995: 5.12E+14, World 1990: 7.55E+14 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;stratospheric ozone depletion w/o LT;750b2ef5-c4ea-490b-a163-9ff90110d3c8;ODP 10a w/o LT;7555412d-59b6-4622-9311-9ff90110d3c8;kg CFC-11-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.17E+6, W-Europe 1995: 1.87E+8, World 1995: 8.99E+8, World 1990: 1.64E+9 [kg CFC-11 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;malodours air w/o LT;203a0b74-02ae-4f94-b958-9ff90110d46f;malodours air w/o LT;858f12a2-c50a-40a4-bdd6-9ff90110d46f;m3 air;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 0.00E+0, W-Europe 1995: 0.00E+0, World 1995: 0.00E+0, World 1990: 0.00E+0 [m3 / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine aquatic ecotoxicity w/o LT;b7ed9a0b-e4e0-44b6-97b0-9ff90110d0d9;MAETP 20a w/o LT;287e80f1-f6be-45d8-902e-9ff90110d0d9;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.74E+9, W-Europe 1995: 1.16E+11, World 1995: 4.83E+11, World 1990: 6.59E+11 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;terrestrial ecotoxicity w/o LT;5641d3ff-0a67-4421-92b9-9ff90110d282;TAETP 100a w/o LT;7be4601a-226e-4bcd-925f-9ff90110d283;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.72E+8, W-Europe 1995: 2.03E+10, World 1995: 1.40E+11, World 1990: 1.48E+11 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;freshwater aquatic ecotoxicity w/o LT;ea5de342-d0d8-4ae9-8a7a-9ff90110d135;FAETP 20a w/o LT;69239fd4-ee4a-42b6-a6c8-9ff90110d135;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.33E+9, W-Europe 1995: 4.69E+11, World 1995: 1.79E+12, World 1990: 1.78E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;human toxicity w/o LT;588c7f73-8d39-4506-9eb4-9ff90110d07b;HTP 500a w/o LT;738e6ded-31b5-4067-a454-9ff90110d07b;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.87E+11, W-Europe 1995: 7.50E+12, World 1995: 5.68E+13, World 1990: 5.94E+13 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;terrestrial ecotoxicity w/o LT;e8ca461f-bdda-4095-a958-9ff90110d172;TAETP infinite w/o LT;afd26dec-46af-49f8-a210-9ff90110d172;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 9.20E+8, W-Europe 1995: 4.73E+10, World 1995: 2.69E+11, World 1990: 2.64E+11 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;eutrophication potential w/o LT;3f7243c9-7cf2-41e7-897e-9ff90110d4e9;generic w/o LT;d2d2b4c1-614f-4e58-8082-9ff90110d4e9;kg PO4-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 5.22E+8, W-Europe 1995: 1.28E+10, World 1995: 1.35E+11, World 1990: 1.36E+11 [kg PO4--- eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;stratospheric ozone depletion w/o LT;f74cc609-a2ad-44cb-8753-9ff90110d0c2;ODP 15a w/o LT;20d3efac-0ac5-4177-b6c4-9ff90110d0c2;kg CFC-11-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.08E+6, W-Europe 1995: 1.46E+8, World 1995: 6.93E+8, World 1990: 1.32E+9 [kg CFC-11 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;freshwater aquatic ecotoxicity w/o LT;f9fdb7fb-e5b2-42ea-bac2-9ff90110d2f2;FAETP infinite w/o LT;ea8f5b96-cebb-49a8-8c78-9ff90110d2f2;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 7.54E+9, W-Europe 1995: 5.05E+11, World 1995: 2.04E+12, World 1990: 2.07E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;stratospheric ozone depletion w/o LT;19d66e34-0505-4e14-8d3d-9ff90110d227;ODP 25a w/o LT;216043b8-8735-40a4-9bf1-9ff90110d228;kg CFC-11-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 9.87E+5, W-Europe 1995: 1.14E+8, World 1995: 5.43E+8, World 1990: 1.07E+9 [kg CFC-11 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;land use w/o LT;c867409e-1231-4a29-948a-9ff90110d2b4;competition w/o LT;6434bbca-07fe-4624-9a15-9ff90110d2b5;m2a;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 3.04E+10, W-Europe 1995: 3.27E+12, World 1995: 1.24E+14, World 1990: 1.24E+14 [m2]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;terrestrial ecotoxicity w/o LT;7618d485-b7cd-45ce-aac3-9ff90110d1de;TAETP 20a w/o LT;40d7518a-8f83-4692-be38-9ff90110d1df;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.50E+8, W-Europe 1995: 1.92E+10, World 1995: 1.35E+11, World 1990: 1.41E+11 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine sediment ecotoxicity w/o LT;74daefef-5466-4ff9-94d1-9ff90110d048;MSETP infinite w/o LT;94e7a8a9-df49-466e-8c52-9ff90110d049;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.99E+12, W-Europe 1995: 1.04E+14, World 1995: 4.69E+14, World 1990: 6.79E+14 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;terrestrial ecotoxicity w/o LT;601cf13a-58b2-4405-8467-9ff90110d416;TAETP 500a w/o LT;415be491-010f-412d-b76d-9ff90110d416;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.61E+8, W-Europe 1995: 2.44E+10, World 1995: 1.61E+11, World 1990: 1.78E+11 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine sediment ecotoxicity w/o LT;23632b04-24f3-4909-b12d-9ff90110d395;MSETP 20a w/o LT;f6331d4c-4527-4778-a9d4-9ff90110d396;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 4.54E+9, W-Europe 1995: 2.17E+11, World 1995: 8.91E+11, World 1990: 1.14E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;stratospheric ozone depletion w/o LT;1612683e-be2e-4b15-b7c0-9ff90110d116;ODP 20a w/o LT;39f47c65-488c-48c9-8139-9ff90110d117;kg CFC-11-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.02E+6, W-Europe 1995: 1.26E+8, World 1995: 6.01E+8, World 1990: 1.17E+9 [kg CFC-11 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;acidification potential w/o LT;652c5c66-5529-4c76-af97-9ff90110d108;average European w/o LT;bb178a52-a79b-4aab-b80b-9ff90110d108;kg SO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.69E+8, W-Europe 1995: 2.74E+10, World 1995: 3.22E+11, World 1990: 3.24E+11 [kg SO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;climate change w/o LT;77e0f308-6961-4d9e-8569-9ff90110d21b;GWP 100a w/o LT;b4980f1c-1b59-41f5-a484-9ff90110d21b;kg CO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.59E+11, W-Europe 1995: 4.95E+12, World 1995: 4.36E+13, World 1990: 4.63E+13 [kg CO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;climate change w/o LT;c47a8e0d-9caf-40c9-941b-9ff90110d20e;GWP 500a w/o LT;eec232e6-2f97-42e3-b9d1-9ff90110d20e;kg CO2-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 2.25E+11, W-Europe 1995: 4.11E+12, World 1995: 3.46E+13, World 1990: 3.51E+13 [kg CO2 eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;freshwater aquatic ecotoxicity w/o LT;ba833fac-aec5-4b81-96f2-9ff90110d253;FAETP 500a w/o LT;4c477129-1b86-4031-bfed-9ff90110d253;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 6.76E+9, W-Europe 1995: 4.82E+11, World 1995: 1.88E+12, World 1990: 1.89E+12 [kg 1,4-dichlorobenzene eq. / yr]
CML 2001 w/o LT;1804d096-af9f-469b-97a1-9ff90110cfc4;marine sediment ecotoxicity w/o LT;2ad24141-97c4-4934-99ed-9ff90110d47a;MSETP 100a w/o LT;a66e8984-5776-440b-b7c1-9ff90110d47a;kg 1,4-DCB-Eq;Implementation of the impact assessment method with the characterisation factors. Long-term emissions are not considered. Normalisation factors: The Netherlands 1997: 1.37E+10, W-Europe 1995: 5.90E+11, World 1995: 2.40E+12, World 1990: 3.56E+12 [kg 1,4-dichlorobenzene eq. / yr]
