t	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK	Q
11.23958333	30	40.46641	21.334	131.623	16.995	0	0	0	0	20.61175	4.04664	6.389	84	13404
11.25	30	40.50525	19.395	129.961	16.595	0	0	0	0	20.54218	4.05053	6.239	84	12250
11.26041667	30	40.52467	19.071	127.55	16.291	0	0	0	0	20.43782	4.05247	6.124	84	12275
11.27083333	30	40.31105	17.832	124.803	15.848	0	0	0	0	20.40303	4.03111	5.958	84	11669
11.28125	30	40.11685	17.772	122.269	15.56	0	0	0	0	20.15953	4.01169	5.85	84	11895
11.29166667	30	40.04693	17.202	120.062	15.252	0	0	0	0	20.02734	4.00469	5.734	84	11705
11.30208333	30	40.34212	17.11	118.181	15.032	0	0	0	0	19.99951	4.03421	5.651	84	11843
11.3125	30	40.58293	17.401	117.123	14.947	0	0	0	0	20.10039	4.05829	5.619	84	12189
11.32291667	30	40.89365	18.014	117.078	15.01	0	0	0	0	20.40303	4.08937	5.643	84	12669
11.33333333	30	41.16553	18.022	117.329	15.039	0	0	0	0	20.82047	4.11655	5.654	84	12645
11.34375	30	41.86465	17.762	117.236	15	0	0	0	0	21.16834	4.18647	5.639	84	12456
11.35416667	30	42.42395	18.878	117.989	15.207	0	0	0	0	21.6136	4.2424	5.717	84	13219
11.36458333	30	43.94649	19.877	119.896	15.53	0	0	0	0	22.1354	4.39465	5.838	84	13732
11.375	30	48.77431	24.76	122.58	16.371	0	0	0	0	24.68178	4.87743	6.155	84	16832
11.38541667	30	59.88648	26.381	130.619	17.444	0	0	0	0	29.65625	5.98865	6.558	84	16830
11.39583333	30	71.46084	36.196	141.229	19.714	0	0	0	0	34.24807	7.14608	7.411	84	21148
11.40625	30	80.00567	47.503	156.861	22.707	0	0	0	0	37.93544	8.00057	8.536	84	24560
11.41666667	30	94.90087	51.263	174.185	25.05	0	0	0	0	43.39692	9.49009	9.417	84	23953
11.42708333	30	105.7761	60.942	189.186	27.792	0	0	0	0	46.61468	10.57761	10.448	84	25904
11.4375	30	115.2104	71	205.435	30.715	0	0	0	0	49.24802	11.52104	11.547	84	27488
11.44791667	30	120.011	83.116	220.167	33.698	0	0	0	0	49.99941	12.0011	12.668	84	29553
11.45833333	30	118.9701	90.302	236.459	36.307	0	0	0	0	49.24802	11.89701	13.649	84	29829
11.46875	30	112.1109	95.771	250.696	38.496	0	0	0	0	45.74154	11.21109	14.472	84	29837
11.47916667	30	102.4553	99.208	262.74	40.216	0	0	0	0	40.85751	10.24553	15.119	84	29558
11.48958333	30	94.81153	89.707	275.54	40.583	0	0	0	0	39.03469	9.48115	15.257	84	26139
11.5	30	88.37961	85.816	278.545	40.485	0	0	0	0	36.8501	8.83796	15.22	84	24930
11.51041667	30	81.2874	85.375	277.172	40.283	0	0	0	0	34.24807	8.12874	15.144	84	24925
11.52083333	30	75.7721	81.315	276.669	39.776	0	0	0	0	32.16088	7.57721	14.953	84	23924
11.53125	30	70.37332	80.833	275.914	39.639	0	0	0	0	30.77985	7.03733	14.902	84	23857
11.54166667	30	68.27595	70.347	275.316	38.407	0	0	0	0	29.79539	6.8276	14.439	84	21088
11.55208333	30	67.03307	82.325	268.8	39.014	0	0	0	0	29.23881	6.70331	14.667	84	24802
11.5625	30	66.76507	80.888	271.39	39.142	0	0	0	0	28.52221	6.67651	14.715	84	24220
11.57291667	30	67.07967	75.764	272.215	38.664	0	0	0	0	27.95867	6.70797	14.535	84	22794
11.58333333	30	68.08952	72.17	269.913	38.009	0	0	0	0	28.12564	6.80895	14.289	84	21983
11.59375	30	68.72261	62.359	266.215	36.508	0	0	0	0	27.55166	6.87226	13.725	84	19441
11.60416667	30	68.31479	54.794	256.252	34.561	0	0	0	0	27.4647	6.83148	12.993	84	17806
11.61458333	30	65.16874	72.177	248.267	35.605	0	0	0	0	26.45589	6.51687	13.385	84	23695
11.625	30	61.64516	66.375	252.284	35.407	0	0	0	0	26.1776	6.16452	13.311	84	21662
11.63541667	30	59.76219	61.046	250.866	34.657	0	0	0	0	26.28891	5.97622	13.029	84	20152
11.64583333	30	58.94655	63.359	247.038	34.489	0	0	0	0	26.78984	5.89466	12.966	84	21161
11.65625	30	59.38933	50.943	244.641	32.843	0	0	0	0	27.29076	5.93893	12.347	84	17348
11.66666667	30	60.21274	46.74	233.915	31.184	0	0	0	0	27.12379	6.02127	11.723	84	16651
11.67708333	30	62.42662	49.422	225.174	30.511	0	0	0	0	27.42295	6.24266	11.47	84	18264
11.6875	30	65.86786	48.31	220.667	29.886	0	0	0	0	28.33436	6.58679	11.235	84	18220
11.69791667	30	65.61928	48.844	218.229	29.675	0	0	0	0	28.2787	6.56193	11.156	84	18613
11.70833333	30	64.00353	46.899	216.221	29.235	0	0	0	0	27.7082	6.40035	10.991	84	18056
11.71875	30	59.54469	45	213.231	28.692	0	0	0	0	26.68548	5.95447	10.787	84	17578
11.72916667	30	58.34064	43.38	208.481	27.985	0	0	0	0	26.57068	5.83406	10.521	84	17335
11.73958333	30	57.33857	43.586	205.818	27.712	0	0	0	0	26.62286	5.73386	10.418	84	17638
11.75	30	58.6902	43.465	203.997	27.496	0	0	0	0	27.4647	5.86902	10.337	84	17744
11.76041667	30	60.46908	43.165	202.546	27.301	0	0	0	0	28.33436	6.04691	10.264	84	17747
11.77083333	30	63.25004	42.858	201.278	27.126	0	0	0	0	29.26664	6.325	10.198	84	17733
11.78125	30	62.37225	53.433	202.319	28.417	0	0	0	0	30.63027	6.23723	10.683	84	21738
11.79166667	30	62.21689	53.6	208.832	29.159	0	0	0	0	30.58853	6.22169	10.962	84	21176
11.80208333	30	62.01492	53.488	213.041	29.614	0	0	0	0	28.16043	6.20149	11.133	84	20749
11.8125	30	66.41162	55.415	216.105	30.169	0	0	0	0	29.79539	6.64116	11.342	84	21158
11.82291667	30	67.18843	46.963	218.076	29.449	0	0	0	0	29.82322	6.71884	11.071	84	17930
11.83333333	30	68.47015	50.711	215.391	29.567	0	0	0	0	30.30328	6.84702	11.115	84	19535
11.84375	30	71.88808	59.968	217.135	30.789	0	0	0	0	32.13305	7.18881	11.575	84	22636
11.85416667	30	75.64392	57.288	223.124	31.157	0	0	0	0	33.77149	7.56439	11.713	84	21182
11.86458333	30	77.44222	58.673	225.578	31.583	0	0	0	0	34.30373	7.74422	11.873	84	21436
11.875	30	80.08335	56.539	227.867	31.601	0	0	0	0	35.63953	8.00834	11.88	84	20522
11.88541667	30	82.60408	49.418	227.283	30.745	0	0	0	0	36.06393	8.26041	11.558	84	18098
11.89583333	30	83.83531	67.857	224.918	32.531	0	0	0	0	35.93174	8.38353	12.23	84	24479
11.90625	30	84.21983	64.348	233.527	33.097	0	0	0	0	35.45168	8.42198	12.443	84	22590
11.91666667	30	83.377	62.34	236.813	33.239	0	0	0	0	35.69519	8.3377	12.496	84	21673
11.92708333	30	81.99584	60.692	237.841	33.17	0	0	0	0	35.62561	8.19958	12.47	84	21063
11.9375	30	80.14161	47.264	236.091	31.484	0	0	0	0	35.37863	8.01416	11.836	84	16683
11.94791667	30	77.75294	68.171	229.785	33.106	0	0	0	0	34.9438	7.7753	12.446	84	24122
11.95833333	30	75.6245	62.917	237.117	33.337	0	0	0	0	34.14371	7.56245	12.533	84	21831
11.96875	30	71.87255	65.78	238.735	33.835	0	0	0	0	32.70355	7.18726	12.72	84	22589
11.97916667	30	69.45669	61.595	241.24	33.648	0	0	0	0	31.46515	6.94567	12.65	84	21074
11.98958333	30	67.49915	54.543	239.905	32.716	0	0	0	0	30.68245	6.74992	12.299	84	18895
12	30	63.63455	37.29	182.89	24.464	0	0	0	0	30.24762	6.36346	9.197	84	16990
12.01041667	30	61.67313	36.58	179.408	23.999	0	0	0	0	30.21283	6.16731	9.022	84	16990
12.02083333	30	61.71973	34.304	179.021	23.703	0	0	0	0	31.04771	6.17197	8.911	84	15964
12.03125	30	62.16018	34.854	183.671	24.281	0	0	0	0	31.67387	6.21602	9.128	84	15806
12.04166667	30	64.57526	34.66	184.899	24.395	0	0	0	0	33.15925	6.45753	9.171	84	15610
12.05208333	30	67.84871	34.469	188.152	24.736	0	0	0	0	35.11773	6.78487	9.299	84	15247
12.0625	30	72.14054	34.307	190.381	24.965	0	0	0	0	37.86587	7.21405	9.385	84	14989
12.07291667	30	72.47069	31.841	180.665	23.612	0	0	0	0	37.86587	7.24707	8.877	84	14647
12.08333333	30	69.7643	29.861	174.364	22.692	0	0	0	0	36.8501	6.97643	8.531	84	14212
12.09375	30	67.49915	29.016	168.825	21.982	0	0	0	0	36.47441	6.74992	8.264	84	14266
12.10416667	30	62.83833	27.882	163.751	21.293	0	0	0	0	34.38721	6.28383	8.005	84	14126
12.11458333	30	62.24019	25.695	160.078	20.641	0	0	0	0	34.67942	6.22402	7.76	84	13264
12.125	30	53.74197	23.909	155.748	19.962	0	0	0	0	32.06695	5.3742	7.504	84	12636
12.13541667	30	54.44886	22.37	150.573	19.216	0	0	0	0	29.89975	5.44489	7.224	84	12189
12.14583333	30	50.06769	20.941	144.71	18.406	0	0	0	0	27.06813	5.00677	6.919	84	11836
12.15625	30	46.35457	19.656	139.567	17.691	0	0	0	0	24.70265	4.63546	6.651	84	11481
12.16666667	30	44.35819	19.359	133.632	16.999	0	0	0	0	23.38772	4.43582	6.391	84	11851
12.17708333	30	42.57931	18.227	128.829	16.339	0	0	0	0	22.19802	4.25793	6.143	84	11540
12.1875	30	40.00033	18.071	125.896	15.996	0	0	0	0	20.31607	4.00003	6.014	84	11729
12.19791667	30	40.38873	18.4	121.489	15.543	0	0	0	0	20.54218	4.03887	5.843	84	12450
12.20833333	30	40.77713	17.522	119.664	15.243	0	0	0	0	20.71611	4.07771	5.73	84	11994
12.21875	30	40.46641	17.891	117.261	15.017	0	0	0	0	20.7509	4.04664	5.645	84	12552
12.22916667	30	40.83539	17.965	116.036	14.889	0	0	0	0	20.66393	4.08354	5.597	84	12755
12.23958333	30	40.46641	17.774	114.852	14.736	0	0	0	0	20.61175	4.04664	5.54	84	12749
12.25	30	40.50525	16.925	115.278	14.689	0	0	0	0	20.54218	4.05053	5.522	84	12030
12.26041667	30	40.52467	16.968	115.427	14.71	0	0	0	0	20.43782	4.05247	5.53	84	12046
12.27083333	30	40.31105	16.352	114.447	14.533	0	0	0	0	20.40303	4.03111	5.464	84	11668
12.28125	30	40.11685	16.355	113.252	14.401	0	0	0	0	20.15953	4.01169	5.414	84	11810
12.29166667	30	40.04693	16.218	113.309	14.392	0	0	0	0	20.02734	4.00469	5.41	84	11692
12.30208333	30	40.34212	16.355	113.521	14.431	0	0	0	0	19.99951	4.03421	5.425	84	11778
12.3125	30	40.58293	16.453	112.357	14.312	0	0	0	0	20.10039	4.05829	5.381	84	11994
12.32291667	30	40.89365	16.707	111.58	14.254	0	0	0	0	20.40303	4.08937	5.359	84	12294
12.33333333	30	41.16553	16.64	111.253	14.21	0	0	0	0	20.82047	4.11655	5.342	84	12280
12.34375	30	41.86465	16.424	110.764	14.132	0	0	0	0	21.16834	4.18647	5.313	84	12162
12.35416667	30	42.42395	17.109	111.424	14.281	0	0	0	0	21.6136	4.2424	5.369	84	12640
12.36458333	30	43.94649	17.496	111.346	14.316	0	0	0	0	22.1354	4.39465	5.382	84	12962
12.375	30	48.77431	19.589	109.312	14.322	0	0	0	0	24.68178	4.87743	5.384	84	14903
12.38541667	30	59.88648	20.275	113.141	14.824	0	0	0	0	29.65625	5.98865	5.573	84	14903
12.39583333	30	71.46084	25.792	122.006	16.422	0	0	0	0	34.24807	7.14608	6.174	84	17608
12.40625	30	80.00567	30.927	129.866	17.866	0	0	0	0	37.93544	8.00057	6.717	84	19748
12.41666667	30	94.90087	32.866	140.849	19.302	0	0	0	0	43.39692	9.49009	7.256	84	19370
12.42708333	30	105.7761	37.69	151.318	21.001	0	0	0	0	46.61468	10.57761	7.895	84	20596
12.4375	30	115.2104	42.776	163.166	22.882	0	0	0	0	49.24802	11.52104	8.602	84	21592
12.44791667	30	120.011	49.05	175.399	24.939	0	0	0	0	49.99941	12.0011	9.375	84	22891
12.45833333	30	118.9701	52.926	187.636	26.729	0	0	0	0	49.24802	11.89701	10.049	84	23068
12.46875	30	112.1109	55.859	197.949	28.201	0	0	0	0	45.74154	11.21109	10.602	84	23077
12.47916667	30	102.4553	57.937	207.034	29.441	0	0	0	0	40.85751	10.24553	11.068	84	22905
12.48958333	30	94.81153	54.993	218.884	30.431	0	0	0	0	39.03469	9.48115	11.44	84	20762
12.5	30	88.37961	54.419	225.386	31.089	0	0	0	0	36.8501	8.83796	11.688	84	20005
12.51041667	30	81.2874	53.981	223.571	30.839	0	0	0	0	34.24807	8.12874	11.594	84	20005
12.52083333	30	75.7721	51.925	222.419	30.483	0	0	0	0	32.16088	7.57721	11.46	84	19379
12.53125	30	70.37332	51.203	219.799	30.111	0	0	0	0	30.77985	7.03733	11.32	84	19339
12.54166667	30	68.27595	46.728	221.13	29.762	0	0	0	0	29.79539	6.8276	11.189	84	17601
12.55208333	30	67.03307	51.363	213.477	29.427	0	0	0	0	29.23881	6.70331	11.063	84	19939
12.5625	30	66.76507	49.509	209.818	28.814	0	0	0	0	28.52221	6.67651	10.832	84	19576
12.57291667	30	67.07967	47.574	211.753	28.814	0	0	0	0	27.95867	6.70797	10.832	84	18681
12.58333333	30	68.08952	46.129	211.257	28.598	0	0	0	0	28.12564	6.80895	10.751	84	18173
12.59375	30	68.72261	42.196	212.159	28.262	0	0	0	0	27.55166	6.87226	10.625	84	16574
12.60416667	30	68.31479	39.336	210.695	27.781	0	0	0	0	27.4647	6.83148	10.444	84	15545
12.61458333	30	65.16874	46.323	199.722	27.338	0	0	0	0	26.45589	6.51687	10.278	84	19259
12.625	30	61.64516	43.137	199.735	26.986	0	0	0	0	26.1776	6.16452	10.145	84	17980
12.63541667	30	59.76219	40.576	198.534	26.568	0	0	0	0	26.28891	5.97622	9.988	84	17030
12.64583333	30	58.94655	41.397	195.135	26.281	0	0	0	0	26.78984	5.89466	9.88	84	17669
12.65625	30	59.38933	36.135	197.022	25.906	0	0	0	0	27.29076	5.93893	9.739	84	15264
12.66666667	30	60.21274	34.773	195.015	25.532	0	0	0	0	27.12379	6.02127	9.599	84	14826
12.67708333	30	62.42662	36.166	190.118	25.143	0	0	0	0	27.42295	6.24266	9.452	84	15846
12.6875	30	65.86786	35.462	186.729	24.688	0	0	0	0	28.33436	6.58679	9.281	84	15819
12.69791667	30	65.61928	35.283	182.933	24.246	0	0	0	0	28.2787	6.56193	9.115	84	16069
12.70833333	30	64.00353	34.019	180.252	23.808	0	0	0	0	27.7082	6.40035	8.95	84	15719
12.71875	30	59.54469	32.93	177.806	23.415	0	0	0	0	26.68548	5.95447	8.803	84	15418
12.72916667	30	58.34064	32.186	175.473	23.073	0	0	0	0	26.57068	5.83406	8.674	84	15266
12.73958333	30	57.33857	32.356	174.255	22.957	0	0	0	0	26.62286	5.73386	8.63	84	15459
12.75	30	58.6902	33.218	178.126	23.483	0	0	0	0	27.4647	5.86902	8.828	84	15528
12.76041667	30	60.46908	33.501	179.604	23.678	0	0	0	0	28.33436	6.04691	8.902	84	15531
12.77083333	30	63.25004	33.883	181.741	23.958	0	0	0	0	29.26664	6.325	9.007	84	15524
12.78125	30	62.37225	38.48	177.343	23.98	0	0	0	0	30.63027	6.23723	9.015	84	18062
12.79166667	30	62.21689	37.508	176.399	23.767	0	0	0	0	30.58853	6.22169	8.935	84	17708
12.80208333	30	62.01492	36.088	172.383	23.164	0	0	0	0	28.16043	6.20149	8.708	84	17440
12.8125	30	66.41162	36.114	169.912	22.892	0	0	0	0	29.79539	6.64116	8.606	84	17701
12.82291667	30	67.18843	33.285	177.054	23.371	0	0	0	0	29.82322	6.71884	8.786	84	15656
12.83333333	30	68.47015	35.949	179.645	23.955	0	0	0	0	30.30328	6.84702	9.006	84	16676
12.84375	30	71.88808	40.185	179.215	24.378	0	0	0	0	32.13305	7.18881	9.165	84	18646
12.85416667	30	75.64392	39.594	186.021	25.068	0	0	0	0	33.77149	7.56439	9.424	84	17726
12.86458333	30	77.44222	39.684	184.706	24.932	0	0	0	0	34.30373	7.74422	9.373	84	17889
12.875	30	80.08335	37.854	182.186	24.449	0	0	0	0	35.63953	8.00834	9.191	84	17311
12.88541667	30	82.60408	35.084	185.269	24.484	0	0	0	0	36.06393	8.26041	9.204	84	15773
12.89583333	30	83.83531	44.39	185.578	25.552	0	0	0	0	35.93174	8.38353	9.606	84	19830
12.90625	30	84.21983	42.609	190.176	25.865	0	0	0	0	35.45168	8.42198	9.724	84	18631
12.91666667	30	83.377	41.829	192.894	26.08	0	0	0	0	35.69519	8.3377	9.805	84	18051
12.92708333	30	81.99584	41.517	195.74	26.362	0	0	0	0	35.62561	8.19958	9.91	84	17665
12.9375	30	80.14161	35.559	198.727	26.032	0	0	0	0	35.37863	8.01416	9.786	84	14880
12.94791667	30	77.75294	46.327	195.901	26.914	0	0	0	0	34.9438	7.7753	10.118	84	19617
12.95833333	30	75.6245	43.994	201.624	27.291	0	0	0	0	34.14371	7.56245	10.26	84	18161
12.96875	30	71.87255	45.203	201.592	27.422	0	0	0	0	32.70355	7.18726	10.309	84	18646
12.97916667	30	69.45669	43.208	203.502	27.412	0	0	0	0	31.46515	6.94567	10.305	84	17683
12.98958333	30	67.49915	40.148	205.28	27.27	0	0	0	0	30.68245	6.74992	10.252	84	16297
13	30	63.63455	37.502	202.88	26.709	0	0	0	0	30.24762	6.36346	10.041	84	15388
13.01041667	30	61.67313	37.228	199.543	26.308	0	0	0	0	30.21283	6.16731	9.89	84	15534
13.02083333	30	61.71973	33.977	179.349	23.703	0	0	0	0	31.04771	6.17197	8.911	84	15779
13.03125	30	62.16018	39.36	179.165	24.281	0	0	0	0	31.67387	6.21602	9.128	84	18281
13.04166667	30	64.57526	38.067	181.492	24.395	0	0	0	0	33.15925	6.45753	9.171	84	17472
13.05208333	30	67.84871	39.975	182.646	24.736	0	0	0	0	35.11773	6.78487	9.299	84	18215
13.0625	30	72.14054	40.189	184.499	24.965	0	0	0	0	37.86587	7.21405	9.385	84	18130
13.07291667	30	72.47069	29.896	182.61	23.612	0	0	0	0	37.86587	7.24707	8.877	84	13548
13.08333333	30	69.7643	28.923	175.302	22.692	0	0	0	0	36.8501	6.97643	8.531	84	13661
13.09375	30	67.49915	28.042	169.799	21.982	0	0	0	0	36.47441	6.74992	8.264	84	13676
13.10416667	30	62.83833	26.625	165.008	21.293	0	0	0	0	34.38721	6.28383	8.005	84	13339
13.11458333	30	62.24019	25.401	160.371	20.641	0	0	0	0	34.67942	6.22402	7.76	84	13075
13.125	30	53.74197	23.019	156.638	19.962	0	0	0	0	32.06695	5.3742	7.504	84	12042
13.13541667	30	54.44886	22.159	150.784	19.216	0	0	0	0	29.89975	5.44489	7.224	84	12042
13.14583333	30	50.06769	20.333	145.317	18.406	0	0	0	0	27.06813	5.00677	6.919	84	11397
13.15625	30	46.35457	19.31	139.913	17.691	0	0	0	0	24.70265	4.63546	6.651	84	11220
13.16666667	30	44.35819	18.143	134.847	16.999	0	0	0	0	23.38772	4.43582	6.391	84	10898
13.17708333	30	42.57931	17.108	129.947	16.339	0	0	0	0	22.19802	4.25793	6.143	84	10627
13.1875	30	40.00033	17.612	126.355	15.996	0	0	0	0	20.31607	4.00003	6.014	84	11347
13.19791667	30	40.38873	16.565	123.324	15.543	0	0	0	0	20.54218	4.03887	5.843	84	10876
13.20833333	30	40.77713	16.598	120.588	15.243	0	0	0	0	20.71611	4.07771	5.73	84	11186
13.21875	30	40.46641	16.529	118.623	15.017	0	0	0	0	20.7509	4.04664	5.645	84	11343
13.22916667	30	40.83539	16.702	117.299	14.889	0	0	0	0	20.66393	4.08354	5.597	84	11624
13.23958333	30	40.46641	16.418	116.208	14.736	0	0	0	0	20.61175	4.04664	5.54	84	11522
13.25	30	40.50525	16.721	115.483	14.689	0	0	0	0	20.54218	4.05053	5.522	84	11844
13.26041667	30	40.52467	17.033	115.362	14.71	0	0	0	0	20.43782	4.05247	5.53	84	12105
13.27083333	30	40.31105	16.091	114.708	14.533	0	0	0	0	20.40303	4.03111	5.464	84	11429
13.28125	30	40.11685	15.975	113.632	14.401	0	0	0	0	20.15953	4.01169	5.414	84	11457
13.29166667	30	40.04693	16.363	113.164	14.392	0	0	0	0	20.02734	4.00469	5.41	84	11826
13.30208333	30	40.34212	16.618	113.258	14.431	0	0	0	0	19.99951	4.03421	5.425	84	12021
13.3125	30	40.58293	15.909	112.9	14.312	0	0	0	0	20.10039	4.05829	5.381	84	11488
13.32291667	30	40.89365	15.978	112.309	14.254	0	0	0	0	20.40303	4.08937	5.359	84	11613
13.33333333	30	41.16553	15.95	111.943	14.21	0	0	0	0	20.82047	4.11655	5.342	84	11632
13.34375	30	41.86465	15.703	111.484	14.132	0	0	0	0	21.16834	4.18647	5.313	84	11482
13.35416667	30	42.42395	16.713	111.821	14.281	0	0	0	0	21.6136	4.2424	5.369	84	12270
13.36458333	30	43.94649	16.44	112.403	14.316	0	0	0	0	22.1354	4.39465	5.382	84	11978
13.375	30	48.77431	16.351	112.55	14.322	0	0	0	0	24.68178	4.87743	5.384	84	11889
13.38541667	30	59.88648	18.929	114.488	14.824	0	0	0	0	29.65625	5.98865	5.573	84	13692
13.39583333	30	71.46084	26.337	121.462	16.422	0	0	0	0	34.24807	7.14608	6.174	84	18050
13.40625	30	80.00567	29.263	131.53	17.866	0	0	0	0	37.93544	8.00057	6.717	84	18506
13.41666667	30	94.90087	32.501	141.214	19.302	0	0	0	0	43.39692	9.49009	7.256	84	19118
13.42708333	30	105.7761	37.633	151.375	21.001	0	0	0	0	46.61468	10.57761	7.895	84	20560
13.4375	30	115.2104	43.24	162.702	22.882	0	0	0	0	49.24802	11.52104	8.602	84	21862
13.44791667	30	120.011	49.679	174.77	24.939	0	0	0	0	49.99941	12.0011	9.375	84	23227
13.45833333	30	118.9701	53.55	187.012	26.729	0	0	0	0	49.24802	11.89701	10.049	84	23379
13.46875	30	112.1109	56.242	197.566	28.201	0	0	0	0	45.74154	11.21109	10.602	84	23258
13.47916667	30	102.4553	58.747	206.225	29.441	0	0	0	0	40.85751	10.24553	11.068	84	23272
13.48958333	30	94.81153	60.456	213.422	30.431	0	0	0	0	39.03469	9.48115	11.44	84	23155
13.5	30	88.37961	60.705	219.1	31.089	0	0	0	0	36.8501	8.83796	11.688	84	22701
13.51041667	30	81.2874	55.035	222.516	30.839	0	0	0	0	34.24807	8.12874	11.594	84	20461
13.52083333	30	75.7721	52.829	221.516	30.483	0	0	0	0	32.16088	7.57721	11.46	84	19774
13.53125	30	70.37332	51.317	219.685	30.111	0	0	0	0	30.77985	7.03733	11.32	84	19390
13.54166667	30	68.27595	50.223	217.635	29.762	0	0	0	0	29.79539	6.8276	11.189	84	19166
13.55208333	30	67.03307	49.23	215.61	29.427	0	0	0	0	29.23881	6.70331	11.063	84	18973
13.5625	30	66.76507	46.11	213.217	28.814	0	0	0	0	28.52221	6.67651	10.832	84	18003
13.57291667	30	67.07967	48.835	210.492	28.814	0	0	0	0	27.95867	6.70797	10.832	84	19264
13.58333333	30	68.08952	47.45	209.936	28.598	0	0	0	0	28.12564	6.80895	10.751	84	18789
13.59375	30	68.72261	45.923	208.432	28.262	0	0	0	0	27.55166	6.87226	10.625	84	18332
13.60416667	30	68.31479	43.853	206.178	27.781	0	0	0	0	27.4647	6.83148	10.444	84	17713
13.61458333	30	65.16874	42.717	203.328	27.338	0	0	0	0	26.45589	6.51687	10.278	84	17500
13.625	30	61.64516	42.156	200.716	26.986	0	0	0	0	26.1776	6.16452	10.145	84	17495
13.63541667	30	59.76219	40.783	198.327	26.568	0	0	0	0	26.28891	5.97622	9.988	84	17134
13.64583333	30	58.94655	40.618	195.914	26.281	0	0	0	0	26.78984	5.89466	9.88	84	17273
13.65625	30	59.38933	39.309	193.848	25.906	0	0	0	0	27.29076	5.93893	9.739	84	16898
13.66666667	30	60.21274	38.346	191.442	25.532	0	0	0	0	27.12379	6.02127	9.599	84	16692
13.67708333	30	62.42662	37.295	188.989	25.143	0	0	0	0	27.42295	6.24266	9.452	84	16445
13.6875	30	65.86786	35.866	186.325	24.688	0	0	0	0	28.33436	6.58679	9.281	84	16037
13.69791667	30	65.61928	34.805	183.411	24.246	0	0	0	0	28.2787	6.56193	9.115	84	15806
13.70833333	30	64.00353	33.745	180.525	23.808	0	0	0	0	27.7082	6.40035	8.95	84	15565
13.71875	30	59.54469	32.996	177.741	23.415	0	0	0	0	26.68548	5.95447	8.803	84	15456
13.72916667	30	58.34064	32.422	175.237	23.073	0	0	0	0	26.57068	5.83406	8.674	84	15402
13.73958333	30	57.33857	33.142	173.469	22.957	0	0	0	0	26.62286	5.73386	8.63	84	15915
13.75	30	58.6902	37.367	173.977	23.483	0	0	0	0	27.4647	5.86902	8.828	84	17883
13.76041667	30	60.46908	36.767	176.338	23.678	0	0	0	0	28.33436	6.04691	8.902	84	17370
13.77083333	30	63.25004	37.857	177.767	23.958	0	0	0	0	29.26664	6.325	9.007	84	17735
13.78125	30	62.37225	36.788	179.034	23.98	0	0	0	0	30.63027	6.23723	9.015	84	17121
13.79166667	30	62.21689	35.096	178.81	23.767	0	0	0	0	30.58853	6.22169	8.935	84	16355
13.80208333	30	62.01492	31.784	176.688	23.164	0	0	0	0	28.16043	6.20149	8.708	84	14962
13.8125	30	66.41162	32.296	173.731	22.892	0	0	0	0	29.79539	6.64116	8.606	84	15477
13.82291667	30	67.18843	36.732	173.607	23.371	0	0	0	0	29.82322	6.71884	8.786	84	17623
13.83333333	30	68.47015	39.067	176.528	23.955	0	0	0	0	30.30328	6.84702	9.006	84	18411
13.84375	30	71.88808	39.655	179.745	24.378	0	0	0	0	32.13305	7.18881	9.165	84	18356
13.85416667	30	75.64392	42.733	182.882	25.068	0	0	0	0	33.77149	7.56439	9.424	84	19395
13.86458333	30	77.44222	38.68	185.71	24.932	0	0	0	0	34.30373	7.74422	9.373	84	17352
13.875	30	80.08335	35.561	184.479	24.449	0	0	0	0	35.63953	8.00834	9.191	84	16060
13.88541667	30	82.60408	37.616	182.736	24.484	0	0	0	0	36.06393	8.26041	9.204	84	17152
13.89583333	30	83.83531	45.299	184.67	25.552	0	0	0	0	35.93174	8.38353	9.606	84	20304
13.90625	30	84.21983	43.181	189.604	25.865	0	0	0	0	35.45168	8.42198	9.724	84	18926
13.91666667	30	83.377	43.177	191.546	26.08	0	0	0	0	35.69519	8.3377	9.805	84	18740
13.92708333	30	81.99584	44.151	193.106	26.362	0	0	0	0	35.62561	8.19958	9.91	84	18997
13.9375	30	80.14161	40.4	193.886	26.032	0	0	0	0	35.37863	8.01416	9.786	84	17359
13.94791667	30	77.75294	48.198	194.031	26.914	0	0	0	0	34.9438	7.7753	10.118	84	20544
13.95833333	30	75.6245	47.341	198.277	27.291	0	0	0	0	34.14371	7.56245	10.26	84	19796
13.96875	30	71.87255	46.476	200.32	27.422	0	0	0	0	32.70355	7.18726	10.309	84	19265
13.97916667	30	69.45669	45.632	201.079	27.412	0	0	0	0	31.46515	6.94567	10.305	84	18862
13.98958333	30	67.49915	44.469	200.958	27.27	0	0	0	0	30.68245	6.74992	10.252	84	18409
14	30	63.63455	58.476	224.352	31.425	0	0	0	0	30.24762	6.36346	11.81402	84	21477
