Exporting,Importing,Item,Value,VWC,VWT
France,French Polynesia,Maize (corn),4.77,1028,4903.5599999999995
France,Gabon,Maize (corn),107.83,1028,110849.24
France,Georgia,Maize (corn),110.2,1028,113285.6
France,Germany,Maize (corn),480899.21,1028,494364387.88
France,Ghana,Maize (corn),0.04,1028,41.12
France,Greece,Maize (corn),1700.22,1028,1747826.16
France,Hungary,Maize (corn),16455.34,1028,16916089.52
France,India,Maize (corn),0.05,1028,51.400000000000006
France,Iran (Islamic Republic of),Maize (corn),60.99,1028,62697.72
France,Iraq,Maize (corn),128.19,1028,131779.32
France,Ireland,Maize (corn),199294.96,1028,204875218.88
France,Israel,Maize (corn),43.88,1028,45108.64
France,Italy,Maize (corn),402318.16,1028,413583068.47999996
France,Japan,Maize (corn),753.87,1028,774978.36
France,Kazakhstan,Maize (corn),286.24,1028,294254.72000000003
France,Kenya,Maize (corn),0.03,1028,30.84
France,Kyrgyzstan,Maize (corn),41.86,1028,43032.08
France,Latvia,Maize (corn),197.51,1028,203040.28
France,Lebanon,Maize (corn),6.04,1028,6209.12
France,Lithuania,Maize (corn),593.16,1028,609768.48
France,Luxembourg,Maize (corn),2486.2,1028,2555813.5999999996
France,Madagascar,Maize (corn),4.33,1028,4451.24
France,Malaysia,Maize (corn),66.25,1028,68105.0
France,Malta,Maize (corn),1095.0,1028,1125660.0
France,Mexico,Maize (corn),22.98,1028,23623.44
France,Morocco,Maize (corn),8695.51,1028,8938984.28
Georgia,Iran (Islamic Republic of),Maize (corn),23.0,1028,23644.0
Georgia,Iraq,Maize (corn),487.54,1028,501191.12
Germany,Estonia,Maize (corn),16.59,1028,17054.52
Germany,Finland,Maize (corn),1.53,1028,1572.84
Germany,France,Maize (corn),113004.4,1028,116168523.19999999
Germany,Georgia,Maize (corn),0.3,1028,308.4
Germany,Greece,Maize (corn),0.22,1028,226.16
Germany,Hungary,Maize (corn),991.53,1028,1019292.84
Germany,Iceland,Maize (corn),600.9,1028,617725.2
Germany,Ireland,Maize (corn),53.16,1028,54648.479999999996
Germany,Italy,Maize (corn),64505.65,1028,66311808.2
Germany,Japan,Maize (corn),120.52,1028,123894.56
Germany,Kazakhstan,Maize (corn),23.25,1028,23901.0
Germany,Kuwait,Maize (corn),2.61,1028,2683.08
Germany,Latvia,Maize (corn),138.39,1028,142264.91999999998
Germany,Lithuania,Maize (corn),124.62,1028,128109.36
Germany,Luxembourg,Maize (corn),2328.77,1028,2393975.56
Germany,Malta,Maize (corn),3.07,1028,3155.96
Germany,Mongolia,Maize (corn),2.16,1028,2220.48
Greece,Egypt,Maize (corn),1.88,1028,1932.6399999999999
Greece,France,Maize (corn),0.0,1028,0.0
Greece,Germany,Maize (corn),1.74,1028,1788.72
Greece,Hungary,Maize (corn),49.38,1028,50762.64
Greece,Iran (Islamic Republic of),Maize (corn),16.32,1028,16776.96
Greece,Italy,Maize (corn),7319.44,1028,7524384.319999999
Greece,Jordan,Maize (corn),0.01,1028,10.28
Greece,Kazakhstan,Maize (corn),12.88,1028,13240.640000000001
Greece,Malta,Maize (corn),0.45,1028,462.6
Greece,Morocco,Maize (corn),41.82,1028,42990.96
Guatemala,El Salvador,Maize (corn),1364.07,1028,1402263.96
Guatemala,France,Maize (corn),7.82,1028,8038.96
Guatemala,Honduras,Maize (corn),88.34,1028,90813.52
Guatemala,Italy,Maize (corn),0.13,1028,133.64000000000001
Guatemala,Mexico,Maize (corn),31.91,1028,32803.48
Honduras,El Salvador,Maize (corn),1236.42,1028,1271039.76
Honduras,Guatemala,Maize (corn),662.4,1028,680947.2
Honduras,Maldives,Maize (corn),0.01,1028,10.28
Hungary,Estonia,Maize (corn),4.64,1028,4769.92
Hungary,Finland,Maize (corn),346.16,1028,355852.48000000004
Hungary,France,Maize (corn),4467.15,1028,4592230.199999999
Hungary,Georgia,Maize (corn),8.93,1028,9180.039999999999
Hungary,Germany,Maize (corn),241167.02,1028,247919696.56
Hungary,Ghana,Maize (corn),0.02,1028,20.56
Hungary,Greece,Maize (corn),139.26,1028,143159.28
Hungary,Iran (Islamic Republic of),Maize (corn),20.61,1028,21187.079999999998
Hungary,Iraq,Maize (corn),0.03,1028,30.84
Hungary,Ireland,Maize (corn),61.37,1028,63088.36
Hungary,Italy,Maize (corn),1122890.1,1028,1154331022.8000002
Hungary,Kazakhstan,Maize (corn),506.83,1028,521021.24
Hungary,Kyrgyzstan,Maize (corn),171.26,1028,176055.28
Hungary,Latvia,Maize (corn),45.61,1028,46887.08
Hungary,Lithuania,Maize (corn),121.21,1028,124603.87999999999
Hungary,Luxembourg,Maize (corn),9.1,1028,9354.8
Hungary,Mexico,Maize (corn),0.24,1028,246.72
Hungary,Montenegro,Maize (corn),16.89,1028,17362.920000000002
India,Ecuador,Maize (corn),1100.0,1028,1130800.0
India,Egypt,Maize (corn),289.35,1028,297451.80000000005
India,Eritrea,Maize (corn),73.0,1028,75044.0
India,Fiji,Maize (corn),1.0,1028,1028.0
India,France,Maize (corn),0.54,1028,555.12
India,Georgia,Maize (corn),73.3,1028,75352.4
India,Germany,Maize (corn),0.05,1028,51.400000000000006
India,Ghana,Maize (corn),20.02,1028,20580.56
India,Guinea,Maize (corn),0.02,1028,20.56
India,Indonesia,Maize (corn),15.21,1028,15635.880000000001
India,Iraq,Maize (corn),64.66,1028,66470.48
India,Israel,Maize (corn),200.0,1028,205600.0
India,Japan,Maize (corn),6150.65,1028,6322868.199999999
India,Kazakhstan,Maize (corn),0.09,1028,92.52
India,Kenya,Maize (corn),0.1,1028,102.80000000000001
India,Kuwait,Maize (corn),35.9,1028,36905.2
India,Lebanon,Maize (corn),24.0,1028,24672.0
India,Madagascar,Maize (corn),9.61,1028,9879.08
India,Malawi,Maize (corn),0.73,1028,750.4399999999999
India,Malaysia,Maize (corn),223745.14,1028,230010003.92000002
India,Maldives,Maize (corn),0.07,1028,71.96000000000001
India,Mali,Maize (corn),20.0,1028,20560.0
India,Myanmar,Maize (corn),7112.28,1028,7311423.84
India,Nepal,Maize (corn),418364.73,1028,430078942.44
Indonesia,India,Maize (corn),0.02,1028,20.56
Indonesia,Japan,Maize (corn),280.8,1028,288662.4
Indonesia,Malaysia,Maize (corn),136.41,1028,140229.48
Ireland,France,Maize (corn),1.09,1028,1120.52
Ireland,Malta,Maize (corn),0.09,1028,92.52
Israel,Germany,Maize (corn),12.57,1028,12921.960000000001
Italy,Estonia,Maize (corn),0.05,1028,51.400000000000006
Italy,France,Maize (corn),4283.13,1028,4403057.64
Italy,Georgia,Maize (corn),69.26,1028,71199.28
Italy,Germany,Maize (corn),2252.6,1028,2315672.8
Italy,Greece,Maize (corn),2538.66,1028,2609742.48
Italy,Hungary,Maize (corn),1832.73,1028,1884046.44
Italy,Iran (Islamic Republic of),Maize (corn),87.56,1028,90011.68000000001
Italy,Iraq,Maize (corn),288.31,1028,296382.68
Italy,Ireland,Maize (corn),0.19,1028,195.32
Italy,Israel,Maize (corn),741.5,1028,762262.0
Italy,Japan,Maize (corn),8.25,1028,8481.0
Italy,Kazakhstan,Maize (corn),456.89,1028,469682.92
Italy,Kuwait,Maize (corn),0.84,1028,863.52
Italy,Kyrgyzstan,Maize (corn),177.5,1028,182470.0
Italy,Lebanon,Maize (corn),42.23,1028,43412.439999999995
Italy,Libya,Maize (corn),0.34,1028,349.52000000000004
Italy,Lithuania,Maize (corn),0.35,1028,359.79999999999995
Italy,Luxembourg,Maize (corn),0.0,1028,0.0
Italy,Malta,Maize (corn),5.4,1028,5551.200000000001
Italy,Montenegro,Maize (corn),5.25,1028,5397.0
Italy,Morocco,Maize (corn),406.04,1028,417409.12
Japan,France,Maize (corn),0.71,1028,729.88
Jordan,Egypt,Maize (corn),26427.73,1028,27167706.44
Jordan,Lebanon,Maize (corn),39.43,1028,40534.04
Kazakhstan,Kyrgyzstan,Maize (corn),1.3,1028,1336.4
Kazakhstan,Mongolia,Maize (corn),81.65,1028,83936.20000000001
Kenya,Ethiopia,Maize (corn),645.62,1028,663697.36
Kenya,Indonesia,Maize (corn),0.01,1028,10.28
Kenya,Ireland,Maize (corn),6.48,1028,6661.4400000000005
Kyrgyzstan,Kazakhstan,Maize (corn),1369.75,1028,1408103.0
Latvia,Estonia,Maize (corn),21381.76,1028,21980449.279999997
Latvia,Kuwait,Maize (corn),6.82,1028,7010.96
Latvia,Lithuania,Maize (corn),4453.47,1028,4578167.16
Lebanon,Germany,Maize (corn),2.02,1028,2076.56
Lebanon,Ghana,Maize (corn),0.67,1028,688.76
Lebanon,Jordan,Maize (corn),2.72,1028,2796.1600000000003
Lebanon,Liberia,Maize (corn),0.61,1028,627.08
Lebanon,Mali,Maize (corn),0.22,1028,226.16
Lithuania,Estonia,Maize (corn),8920.29,1028,9170058.120000001
Lithuania,Finland,Maize (corn),48.0,1028,49344.0
Lithuania,Germany,Maize (corn),19425.5,1028,19969414.0
Lithuania,Ireland,Maize (corn),7042.04,1028,7239217.12
Lithuania,Kazakhstan,Maize (corn),11.45,1028,11770.599999999999
Lithuania,Kyrgyzstan,Maize (corn),7.25,1028,7453.0
Lithuania,Latvia,Maize (corn),28256.8,1028,29047990.4
Luxembourg,France,Maize (corn),205.2,1028,210945.59999999998
Luxembourg,Germany,Maize (corn),7497.85,1028,7707789.800000001
Madagascar,France,Maize (corn),31.25,1028,32125.0
Madagascar,Germany,Maize (corn),0.01,1028,10.28
Malawi,Ghana,Maize (corn),100.0,1028,102800.0
Malawi,Kenya,Maize (corn),2096.05,1028,2154739.4000000004
Malawi,Mozambique,Maize (corn),4240.31,1028,4359038.680000001
Malaysia,Indonesia,Maize (corn),358.63,1028,368671.64
Malaysia,Ireland,Maize (corn),0.52,1028,534.5600000000001
Malaysia,Maldives,Maize (corn),0.83,1028,853.24
Mali,France,Maize (corn),0.04,1028,41.12
Mali,Mauritania,Maize (corn),3908.0,1028,4017424.0
Mexico,El Salvador,Maize (corn),371.01,1028,381398.27999999997
Mexico,France,Maize (corn),0.26,1028,267.28000000000003
Mexico,Germany,Maize (corn),46.2,1028,47493.600000000006
Mexico,Guatemala,Maize (corn),9511.75,1028,9778079.0
Mexico,Honduras,Maize (corn),23428.15,1028,24084138.200000003
Mexico,Hungary,Maize (corn),1.75,1028,1799.0
Mexico,Japan,Maize (corn),21.24,1028,21834.719999999998
Morocco,France,Maize (corn),16.34,1028,16797.52
Morocco,Mauritania,Maize (corn),3.6,1028,3700.8
Mozambique,Eswatini,Maize (corn),686.7,1028,705927.6000000001
Mozambique,Kenya,Maize (corn),260.0,1028,267280.0
Mozambique,Malawi,Maize (corn),7000.0,1028,7196000.0
Myanmar,Japan,Maize (corn),500.0,1028,514000.0
Myanmar,Malaysia,Maize (corn),3032.5,1028,3117410.0
Albania,France,Wheat and meslin flour,0.0,1639,0.0
Albania,Italy,Wheat and meslin flour,16.0,1639,26224.0
Albania,Montenegro,Wheat and meslin flour,104.0,1639,170456.0
Algeria,France,Wheat and meslin flour,2.01,1639,3294.39
Angola,Iceland,Wheat and meslin flour,0.1,1639,163.9
Angola,Italy,Wheat and meslin flour,0.05,1639,81.95
Angola,Malta,Wheat and meslin flour,0.1,1639,163.9
Angola,Namibia,Wheat and meslin flour,1.41,1639,2310.99
Armenia,France,Wheat and meslin flour,13.82,1639,22650.98
Australia,Fiji,Wheat and meslin flour,19.46,1639,31894.940000000002
Australia,Indonesia,Wheat and meslin flour,7.81,1639,12800.59
Australia,Japan,Wheat and meslin flour,119.81,1639,196368.59
Australia,Malaysia,Wheat and meslin flour,115.58,1639,189435.62
Australia,Marshall Islands,Wheat and meslin flour,275.75,1639,451954.25
Australia,Micronesia (Federated States of),Wheat and meslin flour,605.55,1639,992496.45
Australia,Nauru,Wheat and meslin flour,8.62,1639,14128.179999999998
Austria,Estonia,Wheat and meslin flour,0.71,1639,1163.69
Austria,Finland,Wheat and meslin flour,0.64,1639,1048.96
Austria,France,Wheat and meslin flour,91.19,1639,149460.41
Austria,Georgia,Wheat and meslin flour,66.67,1639,109272.13
Austria,Germany,Wheat and meslin flour,13449.19,1639,22043222.41
Austria,Greece,Wheat and meslin flour,123.33,1639,202137.87
Austria,Hungary,Wheat and meslin flour,10051.38,1639,16474211.819999998
Austria,Ireland,Wheat and meslin flour,0.19,1639,311.41
Austria,Israel,Wheat and meslin flour,0.28,1639,458.92
Austria,Italy,Wheat and meslin flour,5408.03,1639,8863761.17
Austria,Latvia,Wheat and meslin flour,3.62,1639,5933.18
Austria,Lebanon,Wheat and meslin flour,2.24,1639,3671.36
Austria,Lithuania,Wheat and meslin flour,7.76,1639,12718.64
Austria,Luxembourg,Wheat and meslin flour,0.39,1639,639.21
Austria,Malaysia,Wheat and meslin flour,9.8,1639,16062.2
Austria,Malta,Wheat and meslin flour,4.58,1639,7506.62
Austria,Montenegro,Wheat and meslin flour,127.82,1639,209496.97999999998
Bahrain,India,Wheat and meslin flour,0.16,1639,262.24
Bahrain,Jordan,Wheat and meslin flour,0.46,1639,753.94
Bahrain,Kuwait,Wheat and meslin flour,4.5,1639,7375.5
Bahrain,Liberia,Wheat and meslin flour,0.04,1639,65.56
Bangladesh,Japan,Wheat and meslin flour,12.0,1639,19668.0
Barbados,Guyana,Wheat and meslin flour,5455.71,1639,8941908.69
Belgium,Egypt,Wheat and meslin flour,8.56,1639,14029.84
Belgium,Equatorial Guinea,Wheat and meslin flour,1.18,1639,1934.02
Belgium,Estonia,Wheat and meslin flour,2.6,1639,4261.400000000001
Belgium,Ethiopia,Wheat and meslin flour,0.1,1639,163.9
Belgium,Finland,Wheat and meslin flour,3.31,1639,5425.09
Belgium,France,Wheat and meslin flour,49768.83,1639,81571112.37
Belgium,French Polynesia,Wheat and meslin flour,18.99,1639,31124.609999999997
Belgium,Gabon,Wheat and meslin flour,17.32,1639,28387.48
Belgium,Gambia,Wheat and meslin flour,2.74,1639,4490.860000000001
Belgium,Germany,Wheat and meslin flour,4533.97,1639,7431176.83
Belgium,Ghana,Wheat and meslin flour,0.03,1639,49.17
Belgium,Greece,Wheat and meslin flour,1101.08,1639,1804670.1199999999
Belgium,Guinea,Wheat and meslin flour,5.36,1639,8785.04
Belgium,Hungary,Wheat and meslin flour,47.53,1639,77901.67
Belgium,Ireland,Wheat and meslin flour,5740.08,1639,9407991.12
Belgium,Israel,Wheat and meslin flour,85.12,1639,139511.68
Belgium,Italy,Wheat and meslin flour,354.54,1639,581091.06
Belgium,Kenya,Wheat and meslin flour,0.05,1639,81.95
Belgium,Kuwait,Wheat and meslin flour,30.6,1639,50153.4
Belgium,Lithuania,Wheat and meslin flour,1.56,1639,2556.84
Belgium,Luxembourg,Wheat and meslin flour,3055.28,1639,5007603.92
Belgium,Malta,Wheat and meslin flour,92.56,1639,151705.84
Belgium,Mauritius,Wheat and meslin flour,0.05,1639,81.95
Belgium,Morocco,Wheat and meslin flour,236.24,1639,387197.36
Bosnia and Herzegovina,Germany,Wheat and meslin flour,119.83,1639,196401.37
Bosnia and Herzegovina,Montenegro,Wheat and meslin flour,8191.81,1639,13426376.59
Botswana,India,Wheat and meslin flour,0.0,1639,0.0
Botswana,Namibia,Wheat and meslin flour,0.07,1639,114.73
Brazil,Finland,Wheat and meslin flour,0.04,1639,65.56
Brazil,France,Wheat and meslin flour,2.68,1639,4392.52
Brazil,Gabon,Wheat and meslin flour,0.3,1639,491.7
Brazil,Germany,Wheat and meslin flour,15.36,1639,25175.04
Brazil,Greece,Wheat and meslin flour,16.61,1639,27223.79
Brazil,Guyana,Wheat and meslin flour,106.67,1639,174832.13
Brazil,India,Wheat and meslin flour,0.9,1639,1475.1000000000001
Brazil,Indonesia,Wheat and meslin flour,0.1,1639,163.9
Brazil,Iran (Islamic Republic of),Wheat and meslin flour,0.02,1639,32.78
Brazil,Iraq,Wheat and meslin flour,0.05,1639,81.95
Brazil,Ireland,Wheat and meslin flour,0.09,1639,147.51
Brazil,Italy,Wheat and meslin flour,18.97,1639,31091.829999999998
Brazil,Japan,Wheat and meslin flour,20.44,1639,33501.16
Brazil,Lebanon,Wheat and meslin flour,0.75,1639,1229.25
Brazil,Liberia,Wheat and meslin flour,50.59,1639,82917.01000000001
Brazil,Luxembourg,Wheat and meslin flour,0.46,1639,753.94
Brazil,Malaysia,Wheat and meslin flour,0.01,1639,16.39
Brazil,Malta,Wheat and meslin flour,20.26,1639,33206.14
Brazil,Marshall Islands,Wheat and meslin flour,64.14,1639,105125.46
Brazil,Mexico,Wheat and meslin flour,0.42,1639,688.38
Brazil,Montenegro,Wheat and meslin flour,0.15,1639,245.85
Brunei Darussalam,Malaysia,Wheat and meslin flour,0.05,1639,81.95
Bulgaria,Estonia,Wheat and meslin flour,0.11,1639,180.29
Bulgaria,France,Wheat and meslin flour,1858.77,1639,3046524.03
Bulgaria,Georgia,Wheat and meslin flour,9.13,1639,14964.070000000002
Bulgaria,Germany,Wheat and meslin flour,72.49,1639,118811.10999999999
Bulgaria,Greece,Wheat and meslin flour,41399.9,1639,67854436.10000001
Bulgaria,Iceland,Wheat and meslin flour,0.01,1639,16.39
Bulgaria,Iraq,Wheat and meslin flour,2.0,1639,3278.0
Bulgaria,Ireland,Wheat and meslin flour,0.58,1639,950.6199999999999
Bulgaria,Lithuania,Wheat and meslin flour,0.01,1639,16.39
Bulgaria,Luxembourg,Wheat and meslin flour,1662.43,1639,2724722.77
Bulgaria,Malta,Wheat and meslin flour,0.05,1639,81.95
Bulgaria,Montenegro,Wheat and meslin flour,575.92,1639,943932.8799999999
Burkina Faso,Mali,Wheat and meslin flour,40.0,1639,65560.0
Cameroon,France,Wheat and meslin flour,0.05,1639,81.95
Canada,El Salvador,Wheat and meslin flour,0.72,1639,1180.08
Canada,France,Wheat and meslin flour,23.38,1639,38319.82
Canada,Greece,Wheat and meslin flour,656.1,1639,1075347.9000000001
Canada,Iceland,Wheat and meslin flour,374.85,1639,614379.15
Canada,Indonesia,Wheat and meslin flour,2345.35,1639,3844028.65
Canada,Jamaica,Wheat and meslin flour,0.35,1639,573.65
Canada,Japan,Wheat and meslin flour,38.56,1639,63199.840000000004
Canada,Jordan,Wheat and meslin flour,166.57,1639,273008.23
Canada,Lao People's Democratic Republic,Wheat and meslin flour,11.47,1639,18799.33
Canada,Malaysia,Wheat and meslin flour,2133.01,1639,3496003.39
"China, Hong Kong SAR",France,Wheat and meslin flour,6.63,1639,10866.57
"China, Hong Kong SAR",Guyana,Wheat and meslin flour,1.2,1639,1966.8
"China, Hong Kong SAR",Ireland,Wheat and meslin flour,14.28,1639,23404.92
"China, Hong Kong SAR",Jamaica,Wheat and meslin flour,9.51,1639,15586.89
"China, Hong Kong SAR",Malaysia,Wheat and meslin flour,113.26,1639,185633.14
"China, Hong Kong SAR",Mauritius,Wheat and meslin flour,3.52,1639,5769.28
"China, mainland",El Salvador,Wheat and meslin flour,930.0,1639,1524270.0
"China, mainland",Kenya,Wheat and meslin flour,20.5,1639,33599.5
"China, mainland",Malaysia,Wheat and meslin flour,323.48,1639,530183.72
"China, mainland",Marshall Islands,Wheat and meslin flour,0.72,1639,1180.08
"China, mainland",Myanmar,Wheat and meslin flour,812.5,1639,1331687.5
"China, Taiwan Province of",French Polynesia,Wheat and meslin flour,0.2,1639,327.8
"China, Taiwan Province of",Ghana,Wheat and meslin flour,0.5,1639,819.5
"China, Taiwan Province of",Japan,Wheat and meslin flour,8.69,1639,14242.91
"China, Taiwan Province of",Lesotho,Wheat and meslin flour,0.66,1639,1081.74
"China, Taiwan Province of",Malaysia,Wheat and meslin flour,1078.29,1639,1767317.31
"China, Taiwan Province of",Marshall Islands,Wheat and meslin flour,202.6,1639,332061.39999999997
"China, Taiwan Province of",Micronesia (Federated States of),Wheat and meslin flour,0.44,1639,721.16
"China, Taiwan Province of",Nauru,Wheat and meslin flour,0.11,1639,180.29
Colombia,Ecuador,Wheat and meslin flour,894.4,1639,1465921.5999999999
Côte d'Ivoire,Ghana,Wheat and meslin flour,2482.05,1639,4068079.95
Côte d'Ivoire,Guinea,Wheat and meslin flour,145.5,1639,238474.5
Côte d'Ivoire,Liberia,Wheat and meslin flour,0.73,1639,1196.47
Croatia,Estonia,Wheat and meslin flour,0.01,1639,16.39
Croatia,France,Wheat and meslin flour,72.25,1639,118417.75
Croatia,Germany,Wheat and meslin flour,245.37,1639,402161.43
Croatia,Greece,Wheat and meslin flour,0.0,1639,0.0
Croatia,Hungary,Wheat and meslin flour,9.31,1639,15259.09
Croatia,Ireland,Wheat and meslin flour,6.01,1639,9850.39
Croatia,Italy,Wheat and meslin flour,31.71,1639,51972.69
Croatia,Latvia,Wheat and meslin flour,0.01,1639,16.39
